Date,Open,High,Low,Close,Volume
2015-02-01,158.26,159.46,149.52,122.6968017236,32927307
2015-02-08,154.0,158.71,151.51,126.3062373493,22439830
2015-02-15,156.0,160.8,155.08,129.2720805949,18164756
2015-02-22,159.75,164.49,159.73,131.8913715047,14108892
2015-03-01,164.23,164.99,159.77,130.5132215183,22941227
2015-03-08,161.68,161.89,158.06,127.7408028322,21117049
2015-03-15,158.2,161.15,153.4,124.3397543278,26135448
2015-03-22,155.05,163.0,154.8,131.270801043,25684872
2015-03-29,162.77,165.35,158.91,129.2720805949,23569213
2015-04-05,161.31,163.6,158.39,129.3123773781,16765545
2015-04-12,159.69,163.84,158.702,131.2546823297,13917063
2015-04-19,162.37,164.96,160.03,129.4896832243,17532781
2015-04-26,162.1,171.91,161.9,136.8317571284,35436301
2015-05-03,170.89,175.1303,170.02,139.9668468635,21874751
2015-05-10,174.47,176.3,168.86,140.2328909421,16793441
2015-05-17,172.65,174.41,168.84,140.7039071382,13435074
2015-05-24,173.44,174.44,171.93,139.8593263728,11939607
2015-05-31,172.11,172.48,169.13,137.7722373658,12435919
2015-06-07,170.21,171.5601,167.2,135.9450193636,13868111
2015-06-14,167.17,170.44,163.37,135.6120596388,18364270
2015-06-21,165.33,168.72,164.25,135.6120596388,20761376
2015-06-28,167.65,169.97,165.23,134.3695513973,20939777
2015-07-05,163.92,165.61,162.12,134.069075548,12979210
2015-07-12,163.83,167.4,162.2317,135.5795757632,18143986
2015-07-19,167.93,172.52,167.52,140.0948344708,17138495
2015-07-26,172.79,173.78,159.41,129.7324781561,37075256
2015-08-02,159.0,162.06,158.5,131.5515751894,15380412
2015-08-09,161.7,161.85,154.335,127.0200911683,20138504
2015-08-16,156.77,157.4652,153.95,127.5359669898,17165086
2015-08-23,155.2,156.69,148.7,121.8858984683,19846207
2015-08-30,143.47,148.97,140.62,121.1734985242,32508092
2015-09-06,147.38,148.4,141.85,117.6688183399,21421138
2015-09-13,145.86,149.04,144.51,120.6739997129,13916382
2015-09-20,147.37,149.68,143.98,118.3320872533,20721826
2015-09-27,145.39,146.98,141.95,119.0772412177,16815584
2015-10-04,144.42,145.71,140.56,118.389406789,19914471
2015-10-11,145.82,153.147,145.82,124.784629275,19465122
2015-10-18,152.4,152.58,148.58,123.1469282542,17455488
2015-10-25,149.85,149.97,139.3,118.47129184,42068316
2015-11-01,144.75,145.0,137.33,114.7045794923,34698762
2015-11-08,140.5,142.8,137.87,114.2705887218,21526383
2015-11-15,137.92,138.08,131.65,108.8980113136,25069755
2015-11-22,131.79,138.915,131.79,114.4772263145,21083793
2015-11-29,138.53,139.34,137.12,114.4441642997,13199481
2015-12-06,138.61,141.4,137.99,116.0724685295,22935841
2015-12-13,140.16,140.41,133.91,111.2288833584,21354563
2015-12-20,135.31,139.65,134.02,111.5016449807,27823388
2015-12-27,135.83,139.305,134.02,114.2705887218,16540309
2016-01-03,137.74,140.44,136.54,113.7498619884,13538507
2016-01-10,135.6,136.89,131.32,108.7988252691,25251873
2016-01-17,131.81,134.2799,128.87,107.4763446763,29470082
2016-01-24,130.11,132.1,118.0,101.2524203864,44203492
2016-01-31,122.1,124.79,120.65,103.1452207349,27278749
2016-02-07,124.4,128.64,122.29,106.2695811354,25527891
2016-02-14,126.0,127.51,116.901,101.0699075456,32025579
2016-02-21,121.83,134.0,121.34,111.1234575031,23958762
2016-02-28,133.84,134.92,129.68,110.2466944254,20763400
2016-03-06,132.0,139.42,130.9,115.0647162904,22557187
2016-03-13,137.28,142.9236,136.8718,118.8723730849,23556160
2016-03-20,142.01,147.51,141.04,122.8219819967,29886417
2016-03-27,147.3,149.28,144.49,123.540092708,17611709
2016-04-03,147.75,153.1,147.23,127.356099627,20439783
2016-04-10,152.34,153.52,147.81,124.7091101449,18417556
2016-04-17,150.26,152.76,148.58,126.6880896631,17443203
2016-04-24,151.75,153.14,142.61,123.9993495582,37688644
2016-05-01,148.16,150.78,144.191,121.8617176736,16956550
2016-05-08,146.56,147.97,142.9,124.1580019246,21059912
2016-05-15,147.7,151.09,147.01,124.5204701223,17034303
2016-05-22,147.65,149.99,143.955,124.1242839528,16406443
2016-05-29,147.61,152.93,146.66,128.8363705218,14910875
2016-06-05,152.56,153.81,151.54,128.8785179867,13470239
2016-06-12,153.09,154.09,151.86,128.4401843523,14920842
2016-06-19,151.63,152.72,149.0,128.1198636196,15849580
2016-06-26,152.6,155.48,146.18,123.5679374169,22214411
2016-07-03,146.18,152.97,142.5,128.4233253664,19155814
2016-07-10,151.19,154.6,149.92,130.2019483826,10213227
2016-07-17,154.6,161.4,154.5,134.6864386416,18535456
2016-07-24,159.3,162.17,157.89,136.6167925312,24775973
2016-07-31,162.0,163.6,160.03,135.3945160509,13747991
2016-08-07,160.65,163.51,159.8,137.8306395186,15067283
2016-08-14,162.73,164.95,161.52,137.6951121657,19554950
2016-08-21,162.4,162.97,159.52,136.0711685768,14873739
2016-08-28,160.0,161.34,157.85,134.6087691144,13571765
2016-09-04,158.83,160.57,158.1,135.6545547764,11286596
2016-09-11,159.88,161.76,155.65,132.3726583086,15009419
2016-09-18,155.26,158.53,153.21,130.7997286544,21990587
2016-09-25,154.87,157.22,153.87,131.7689934143,12476162
2016-10-02,154.46,165.0,153.46,135.0593922046,15801644
2016-10-09,158.06,158.53,154.86,132.3556536637,11417766
2016-10-16,156.71,158.49,152.27,131.3183703242,15614452
2016-10-23,154.45,155.89,147.79,127.2202509006,31731091
2016-10-30,150.4,154.44,149.83,129.7539429924,16009359
2016-11-06,152.76,154.33,151.67,129.6009011882,15168515
2016-11-13,153.99,161.34,151.0,138.3540731144,25292112
2016-11-20,161.25,161.86,157.55,137.5991181672,16168917
2016-11-27,160.69,163.19,160.3697,139.9583523773,11269212
2016-12-04,163.2,164.66,158.3,137.281693928,19370850
2016-12-11,160.85,166.72,158.93,142.8580656974,17154330
2016-12-18,166.72,169.952,165.07,143.0382254007,23953742
2016-12-25,166.83,168.25,165.25,143.0210673337,13209502
2017-01-01,166.98,167.98,165.5,142.4033769223,7770697
2017-01-08,167.0,169.92,166.01,145.4403547782,11943248
2017-01-15,169.47,169.8,165.34,143.5615464436,16710843
2017-01-22,166.69,170.64,165.8,146.3154161944,26891514
2017-01-29,170.08,179.25,170.01,152.106263801,24898161
2017-02-05,176.98,177.07,172.89,150.8365668443,16952754
2017-02-12,175.31,178.8701,174.38,154.5083474029,15458288
2017-02-19,179.24,182.79,178.35,156.2291421832,15587334
2017-02-26,180.6,182.5,179.12,156.8171524598,13082284
2017-03-05,181.19,182.55,179.28,155.6930151662,14713309
2017-03-12,179.72,181.29,175.88,153.7733345571,18283618
2017-03-19,177.85,179.0,174.75,151.8882427878,20678038
2017-03-26,175.65,176.23,172.8,150.3144505767,16816026
2017-04-02,172.69,175.0,172.0937,150.5825140852,15949938
2017-04-09,173.82,176.33,171.28,148.853072095,20657952
2017-04-16,172.53,172.56,168.98,146.5961502979,15162492
2017-04-23,169.75,171.69,159.6,138.6839531928,22353091
2017-04-30,161.29,162.04,159.63,138.6061283032,22585454
2017-05-07,160.05,160.42,153.0,134.0749902889,28746997
2017-05-14,152.8,153.47,149.79,131.3026313782,28432713
2017-05-21,150.62,154.14,150.11,132.708478532,23606431
2017-05-28,152.1,153.73,151.23,133.1538089969,14563625
2017-06-04,151.95,153.2,151.59,132.7696023213,13583558
2017-06-11,151.82,154.265,150.8,134.5596561507,20653101
2017-06-18,154.19,157.2,152.94,135.6773482979,23761609
2017-06-25,155.51,155.86,153.39,134.5683881206,18294998
2017-07-02,154.71,155.75,153.14,134.3238929634,13465670
2017-07-09,153.58,156.025,152.14,133.5467476424,11462576
2017-07-16,152.91,154.615,152.05,134.6819037293,15015697
2017-07-23,153.59,154.29,146.51,128.4298132813,39223438
2017-07-30,147.0,147.49,143.64,125.99359367939999,21206630
2017-08-06,144.38,145.39,144.17,126.7532750606,16503121
2017-08-13,145.0,145.09,141.19,125.1615680104,18161288
2017-08-20,142.0,143.34,139.58,123.2732025596,18585485
2017-08-27,139.59,144.19,139.13,126.8381541583,15927109
2017-09-03,144.11,144.56,141.9,127.1381748374,17765494
2017-09-10,143.5,144.64,141.64,125.6998404053,13803467
2017-09-17,143.54,146.38,143.01,127.7911610214,24882951
2017-09-24,144.81,145.8911,144.22,128.0647092876,16890140
2017-10-01,145.12,147.42,144.21,128.0205885995,18131168
2017-10-08,145.35,147.54,145.21,129.2559678664,12252293
2017-10-15,146.5,148.95,146.35,129.8030643989,16128636
2017-10-22,147.22,162.48,146.18,143.0127984169,56148944
2017-10-29,162.05,162.51,152.911,135.6093469532,28529638
2017-11-05,153.76,154.93,151.49,133.7562780529,19467703
2017-11-12,151.77,151.82,149.14,132.9344179538,21896399
2017-11-19,148.88,150.15,146.211,132.7650860993,23731918
2017-11-26,150.64,152.45,149.9,135.3228883219,13728716
2017-12-03,152.06,155.02,151.62,137.9252515589,24386604
2017-12-10,155.67,156.8,153.26,137.9698125732,20236835
2017-12-17,154.97,157.85,152.03,135.9110937111,31101402
2017-12-24,153.41,154.18,151.49,135.9110937111,20045931
2017-12-31,152.51,154.72,152.5,136.7310163748,10573732
2018-01-07,154.5,162.9,153.54,144.8143843746,26160206
2018-01-14,162.66,164.94,161.701,145.3936775609,22376145
2018-01-21,165.1,171.13,161.3,144.7074379402,51246304
2018-01-28,161.51,168.72,161.11,149.1368027647,28170112
2018-02-04,167.45,168.39,158.8663,141.7307621828,21842492
2018-02-11,157.89,158.5,144.3955,134.6005663264,38856237
2018-02-18,150.9,157.7905,149.64,140.6054207,25701914
2018-02-25,155.79,156.79,152.79,140.0112372088,14987102
2018-03-04,155.81,159.78,151.88,139.0839508512,18831762
2018-03-11,154.12,159.5825,153.75,143.4232908933,22842811
2018-03-18,159.64,162.1122,157.74,144.2785550095,25076217
2018-03-25,159.71,159.8899,148.541,134.0423939559,21959274
2018-04-01,151.21,154.8697,150.28,138.1296561532,14934365
2018-04-08,153.34,154.92,147.45,135.5548610245,20949699
2018-04-15,151.8,159.22,151.7433,141.082568049,21372171
2018-04-22,157.99,162.0,144.51,130.4502846679,51127683
2018-04-29,145.03,147.36,144.111,131.8727239348,25028049
2018-05-06,146.86,147.38,139.9,129.559009431,23464605
2018-05-13,144.0,144.85,141.28,131.1946740004,20021856
2018-05-20,144.47,145.19,142.92,131.1400626473,16304020
2018-05-27,144.95,146.204,142.95,130.739579391,16951460
2018-06-03,142.53,143.1,140.21,129.2013596112,20343954
2018-06-10,142.3,146.7,142.18,133.0150524381,18618365
2018-06-17,146.62,147.52,143.7,132.332410524,21311072
2018-06-24,144.18,144.52,140.78,128.5915328346,21004666
2018-07-01,140.4,141.359,137.45,127.1534338689,25451478
2018-07-08,138.28,142.94,138.2,129.6837598972,12024030
2018-07-15,142.59,146.9799,142.47,132.7966070255,17395351
2018-07-22,145.67,150.54,142.7351,133.206192174,36572622
2018-07-29,146.35,149.27,144.66,132.1139651114,19940363
2018-08-05,144.8,147.92,142.33,134.4349476194,24366161
2018-08-12,146.95,147.64,143.88,132.9302728737,17100909
2018-08-19,144.15,146.39,142.0,134.3839677182,17890077
2018-08-26,146.37,147.16,144.75,134.3655665176,12992907
2018-09-02,146.94,147.93,145.25,134.77039293,15929583
2018-09-09,145.98,147.66,144.81,133.822731101,15394651
2018-09-16,146.6,149.3,145.25,136.4725039822,20298346
2018-09-23,148.44,152.6,147.47,139.2510852674,37327961
2018-09-30,151.1,153.35,148.36,139.1222768634,22847744
2018-10-07,151.71,154.36,147.87,137.1165460019,18943237
2018-10-14,148.5,149.07,138.78,129.5904549713,27703434
2018-10-21,140.38,145.45,127.96,118.77974964,50928336
2018-10-28,129.58,131.9,123.71,114.8142909185,36964774
2018-11-04,119.34,123.95,114.09,106.4233434613,87773431
2018-11-11,116.1,125.06,116.0,115.1105833572,48482997
2018-11-18,123.5,123.57,119.51,113.2750009611,23510061
2018-11-25,121.63,122.18,116.6955,109.1938583749,18035587
2018-12-02,118.37,124.69,118.06,115.7907737882,27471124
2018-12-09,125.67,126.59,118.87,111.1971589594,25801474
2018-12-16,119.74,123.81,118.52,111.7189488791,23701178
2018-12-23,119.07,120.27,110.44,103.3703101639,39485288
2018-12-30,109.9,114.8,105.94,105.3177046856,21630293
2019-01-06,113.33,117.49,111.69,109.3149881776,18047093
2019-01-13,117.5,121.86,116.67,113.1725065126,19780844
2019-01-20,120.51,124.7175,119.7607,115.3714783171,23616108
2019-01-27,123.3,135.0,121.54,124.8289206117,44147478
2019-02-03,133.1,135.4149,132.58,124.9500504144,23585862
2019-02-10,134.02,136.65,132.12,126.0552476701,21874687
2019-02-17,134.29,138.185,133.91,130.1279323604,17299173
2019-02-24,137.81,139.38,137.2203,131.2780886849,13238819
2019-03-03,140.0,140.49,137.72,131.2309511306,15273342
2019-03-10,139.99,140.08,133.58,127.3562441684,18558647
2019-03-17,136.03,140.33,135.84,131.4477838803,20959826
2019-03-24,139.83,142.12,138.72,131.4666389021,17883337
2019-03-31,139.06,141.22,138.35,133.0221781935,14257045
2019-04-07,141.51,144.22,141.51,135.0773755603,14574262
2019-04-14,143.02,144.44,141.84,136.086119222,13675882
2019-04-21,144.4,145.39,136.26,132.2962598575,27390537
2019-04-28,139.42,141.31,137.71,131.4572113912,16961387
2019-05-05,139.15,141.81,138.68,132.2208397706,16772230
2019-05-12,138.3,140.69,132.42,129.1001079851,19509963
2019-05-19,133.28,136.11,130.96,128.1460723068,16426011
2019-05-26,133.53,137.06,130.44,126.1998395231,15557532
2019-06-02,132.13,132.64,126.85,121.152990785,14869322
2019-06-09,127.1,134.72,127.06,127.1824962717,16193845
2019-06-16,134.38,136.46,133.91,128.9379219198,13722199
2019-06-23,135.39,139.54,134.7,132.8017664168,15851123
2019-06-30,139.2,140.15,137.84,131.561520035,15575818
2019-07-07,139.6,141.82,139.28,134.8815641955,9862722
2019-07-14,141.05,142.92,139.13,136.1790527179,13194248
2019-07-21,142.89,151.58,141.95,142.8000603252,31893327
2019-07-28,150.16,151.94,148.38,144.4028402647,16794485
2019-08-04,151.11,152.95,145.59,140.481753627,22876887
2019-08-11,144.98,145.1,135.35,131.3746189298,28623442
2019-08-18,135.66,136.57,130.25,129.0874093003,20933133
2019-08-25,134.88,136.33,128.83,125.0437770862,16504912
2019-09-01,131.05,136.07,129.16,130.7955785173,16211916
2019-09-08,134.85,141.695,133.3301,135.6595179826,12663912
2019-09-15,140.59,145.46,140.46,138.6512267806,17776693
2019-09-22,142.56,145.03,140.51,136.9237562166,15262993
2019-09-29,141.19,145.09,140.558,138.2362478183,12376163
2019-10-06,143.73,147.35,139.18,137.9949809798,15911420
2019-10-13,142.26,144.5,138.25,137.7730154883,14096608
2019-10-20,142.31,143.72,132.25,129.4058815272,34208011
2019-10-27,132.61,135.93,130.9,130.7087224554,19388201
2019-11-03,136.0,136.63,133.2,130.7955785173,16136475
2019-11-10,136.24,139.135,136.16,134.3654193633,17174941
2019-11-17,137.2,137.2,133.33,131.2311050245,16169172
2019-11-24,134.3,135.38,132.75,131.1725197098,16963107
2019-12-01,134.47,136.15,133.03,131.2799261201,11502959
2019-12-08,134.45,134.5,130.689,130.0789271679,17337693
2019-12-15,133.35,135.6604,133.26,131.0455848611,17504239
2019-12-22,134.94,136.42,133.46,132.3930471002,20036502
2019-12-29,135.78,136.15,134.61,132.0805920883,8887084
2020-01-05,135.2,135.92,132.4,131.1725197098,13418364
2020-01-12,133.42,137.87,133.2,133.4671112039,17020619
2020-01-19,135.48,138.33,135.07,135.0489147019,20831539
2020-01-26,137.81,145.79,137.6,137.2458640048,34829367
2020-02-02,138.5,144.05,134.97,140.3411214671,34661511
2020-02-09,144.25,158.75,143.9,151.374689077,43694755
2020-02-16,152.97,155.6,149.77,148.7006430083,23423757
2020-02-23,149.79,151.89,148.84,147.852052743,12493166
2020-03-01,145.51,148.05,126.36,128.4232825981,38480655
2020-03-08,130.75,136.095,124.52,126.0353890607,35054761
2020-03-15,120.16,124.88,100.81,106.5178129578,55580046
2020-03-22,98.0,107.41,94.71,94.1244481524,47138046
2020-03-29,94.6,113.15,90.56,106.5967515872,39907532
2020-04-05,108.09,113.81,104.521,104.9291730425,28882211
2020-04-12,110.35,122.92,110.13,119.8880433013,23351117
2020-04-19,121.63,125.18,114.42,118.52635194530001,27240371
2020-04-26,119.15,125.0,112.06,123.065323132,41252209
2020-05-03,125.56,129.31,121.39,120.253134462,26502989
2020-05-10,120.82,124.32,119.391,122.99,21189890
2020-05-17,121.81,124.32,111.81,116.98,24229073
2020-05-24,119.88,122.4659,117.59,118.39,19484187
2020-05-31,121.3,126.97,121.0101,124.9,23037728
2020-06-07,124.64,134.23,124.03,132.06,19514867
2020-06-14,132.27,135.88,117.8352,121.91,33456639
2020-06-21,119.19,127.5,118.29,122.47,24867689
2020-06-28,122.12,122.9,115.88,117.19,35016186
2020-07-05,117.98,121.42,117.37,119.7,16476417
2020-07-12,121.25,121.85,115.2,118.35,22560100
2020-07-19,119.78,125.63,117.92,125.11,21959000
2020-07-26,126.07,132.17,125.14,125.79,41038712
2020-08-02,124.86,126.34,121.09,122.94,20010578
2020-08-09,123.5,126.75,122.15,124.96,17701697
2020-08-16,125.42,130.47,123.91,125.27,18529820
2020-08-23,125.25,125.59,122.31,123.16,15809262
2020-08-30,123.79,126.82,123.36,125.07,16829044
2020-09-06,125.25,129.95,121.24,122.3,26028421
2020-09-13,122.16,123.7,120.24,121.46,16398067
2020-09-20,122.36,125.82,121.76,122.76,18227189
2020-09-27,120.48,121.59,116.48,118.95,18599942
2020-10-04,120.57,123.3,118.82,120.57,15038264
2020-10-11,121.84,135.5,121.05,127.79,43381507
2020-10-18,128.07,128.25,123.85,125.93,21874963
2020-10-25,126.8,127.35,112.98,116.0,50486636
2020-11-01,114.45,114.9,105.92,111.66,37250916
2020-11-08,112.65,115.65,111.16,114.04,25467232
2020-11-15,117.88,119.74,113.48,116.85,30088820
2020-11-22,118.3,118.88,115.89,116.94,22498909
2020-11-29,117.43,125.313,117.27,124.35,19418148
2020-12-06,124.1,127.38,122.41,127.2,24848983
2020-12-13,126.49,127.69,123.61,124.27,29511629
2020-12-20,125.32,126.5728,123.44,125.85,25280527
2020-12-27,123.97,125.21,121.72,124.69,14908439
2021-01-03,125.1,126.6,123.24,125.88,14025419
2021-01-10,125.85,131.88,123.04,128.53,28434389
2021-01-17,127.95,130.16,126.455,128.39,29417959
2021-01-24,129.28,132.24,117.36,118.61,61879427
2021-01-31,118.7624,124.79,117.45,119.11,56437187
2021-02-07,119.9,121.81,118.12,121.79,28405606
2021-02-14,122.62,123.9767,120.09,120.8,24634263
2021-02-21,120.15,120.94,118.38,118.99,22567552
2021-02-28,118.5,124.35,118.44,118.93,29976122
2021-03-07,120.35,123.75,118.755,122.83,31241861
2021-03-14,122.99,128.64,122.88,127.61,29242900
2021-03-21,127.77,130.99,127.34,128.9,26518548
2021-03-28,128.5,136.48,127.89,136.38,22294397
2021-04-04,135.98,137.05,132.27,133.23,16575178
2021-04-11,133.64,136.69,133.4,135.73,17820260
2021-04-18,135.02,135.37,130.38,133.59,23800353
2021-04-25,133.6,144.74,132.58,142.43,44714402
2021-05-02,142.42,144.88,140.55,141.88,25004481
2021-05-09,143.81,148.51,143.55,145.46,30780787
2021-05-16,145.8,148.38,141.14,144.68,26375207
2021-05-23,144.44,145.795,140.92,144.74,20277244
2021-05-30,145.06,145.39,143.04,143.74,15360316
2021-06-06,145.0,147.55,143.75,147.42,11758902
2021-06-13,147.55,152.84,147.17,151.28,21921780
2021-06-20,150.71,151.02,143.04,143.12,23204602
2021-06-27,144.11,147.07,144.11,146.84,17128655
2021-07-04,147.01,147.5,139.46,140.02,27959651
2021-07-11,139.99,141.98,137.13,141.52,21544339
2021-07-18,141.43,141.9597,138.59,138.9,18460382
2021-07-25,136.45,144.92,136.2089,141.34,34648493
2021-08-01,141.39,143.64,140.8,140.96,16060412
2021-08-08,141.45,144.7,141.06,144.09,16250988
2021-08-15,142.2,143.58,140.34,143.18,18462686
2021-08-22,143.23,143.73,137.21,139.11,15832769
2021-08-29,139.62,140.8,138.4,139.41,12376457
2021-09-05,139.5,140.94,138.815,139.58,13085386
2021-09-12,139.65,139.79,137.0,137.02,13715682
2021-09-19,138.4,138.99,135.05,135.23,19450469
2021-09-26,133.9,138.48,132.78,137.49,18391273
2021-10-03,137.96,143.97,136.44,143.32,23824191
2021-10-10,142.74,145.99,140.9,143.22,26878168
2021-10-17,143.5,144.85,139.67,144.61,16169507
2021-10-24,144.0,144.94,126.61,127.88,59287912
2021-10-31,127.53,128.64,124.62,125.1,34284742
2021-11-07,125.05,127.29,119.9,123.61,29255857
2021-11-14,123.985,124.78,118.78,118.96,29087724
2021-11-21,119.54,120.16,115.27,116.05,24000569
2021-11-28,116.0,118.81,114.56,115.81,17032841
2021-12-05,118.62,119.61,116.46,118.84,35339751
2021-12-12,119.4,125.33,119.4,124.09,22744190
2021-12-19,123.76,128.64,120.8,127.4,34537041
2021-12-26,125.72,130.96,124.74,130.63,16716156
2022-01-02,130.63,134.99,129.95,133.66,16461681
2022-01-09,134.07,142.2,132.51,134.83,34079248
2022-01-16,134.47,136.19,127.97,134.21,30803198
2022-01-23,132.95,133.89,129.27,129.35,19666823
2022-01-30,127.99,137.3361,124.2069,134.5,50701034
2022-02-06,134.09,138.82,132.355,137.15,27407645
2022-02-13,137.45,138.34,132.38,132.69,21431441
2022-02-20,132.59,132.65,123.61,124.35,25622676
2022-02-27,124.2,124.99,118.81,124.18,19115097
2022-03-06,122.21,127.35,120.7012,126.62,25450829
2022-03-13,126.47,128.345,123.125,123.96,22053611
2022-03-20,124.45,128.93,122.685,128.76,22614142
2022-03-27,129.0,131.4,127.4,131.35,14839361
2022-04-03,130.82,133.08,128.06,130.15,18845679
2022-04-10,130.26,131.23,126.73,127.73,16550800
2022-04-17,127.95,130.58,124.91,126.56,15328100
2022-04-24,126.6,141.88,125.53,138.25,46993200
2022-05-01,137.59,139.87,132.0,132.21,24072950
2022-05-08,133.0,137.99,130.89,137.67,26985098
2022-05-15,134.41,136.345,128.43,133.6,31083687
2022-05-22,133.1,138.37,125.8,128.48,27327268
2022-05-29,129.5,139.74,129.43,139.27,19609114
2022-06-05,138.2,142.58,136.81,141.18,17528283
2022-06-12,142.98,144.73,135.25,136.19,18813812
2022-06-19,133.97,138.45,132.85,135.02,33937172
2022-06-26,135.9,142.37,135.9,142.06,23599233
2022-07-03,142.26,144.155,139.26,141.12,20729642
2022-07-10,139.97,141.32,135.27,140.47,16227400
2022-07-17,140.62,141.87,135.02,139.92,20426121
2022-07-24,140.15,140.3,125.14,128.25,65082975
2022-07-31,128.44,131.0,127.585,130.79,22189179
2022-08-07,130.75,132.86,130.51,132.48,17392300
2022-08-14,133.1,134.09,129.12,134.01,17246600
2022-08-21,132.96,139.34,132.24,138.37,17101400
2022-08-28,137.65,137.85,130.34,130.38,16973300
2022-09-04,129.99,131.42,127.24,127.79,15110600
2022-09-11,127.8,129.49,126.28,129.19,12002400
2022-09-18,130.33,130.99,123.83,127.27,27103300
2022-09-25,126.49,128.06,121.74,122.71,19446900
2022-10-02,122.3,124.26,118.61,118.81,22257400
2022-10-09,120.16,126.46,118.07,118.82,21610200
2022-10-16,119.79,122.54,115.55,120.04,22967800
2022-10-23,121.8,130.85,121.43,129.9,37256600
2022-10-30,130.9,138.86,129.85,138.51,26654300
2022-11-06,138.06,140.17,133.97,136.96,22480300
2022-11-13,136.64,144.13,136.51,143.17,25057800
2022-11-20,142.63,148.31,142.0,147.64,22079200
2022-11-27,147.55,150.46,146.45,148.37,16270200
2022-12-04,147.98,150.01,145.67,148.67,20062000
2022-12-11,147.94,149.15,146.29,147.05,15314900
2022-12-18,147.82,153.21,138.97,140.16,33568400
2022-12-25,140.16,143.09,137.2,141.65,19660015
2023-01-01,141.73,142.81,139.45,140.89,10476110
2023-01-08,141.1,144.25,140.01,143.7,13647300
2023-01-15,144.08,146.66,142.9,145.89,14580186
2023-01-22,146.42,147.18,139.75,141.2,21414800
2023-01-29,141.4,142.99,132.98,134.39,43267800
2023-02-05,134.32,136.95,132.8,136.94,27825383
2023-02-12,135.83,136.74,133.34,135.6,22135500
2023-02-19,136.0,137.38,133.89,135.02,16491567
2023-02-26,134.0,134.385,128.86,130.57,14185880
2023-03-05,131.42,131.87,127.71,129.64,17188895
2023-03-12,129.64,130.86,125.13,125.45,20848438
2023-03-19,125.15,128.19,121.71,123.69,66122469
2023-03-26,124.31,127.215,122.6,125.29,20439793
2023-04-02,126.47,131.48,126.47,131.09,20775800
2023-04-09,130.97,132.61,130.315,130.5,13110569
2023-04-16,129.83,131.1,126.0,128.14,19502700
2023-04-23,128.3,130.98,125.27,125.73,30289300
2023-04-30,125.55,127.25,124.56,126.41,20644200
2023-05-07,126.35,126.75,121.76,118.1691,21163500
2023-05-14,123.76,123.92,120.55,118.9957,20400000
2023-05-21,123.0,128.29,122.34,123.2774,18282900
2023-05-28,127.5,129.66,125.01,124.8564,21030100
2023-06-04,129.56,133.12,127.46,128.2759,24841300
2023-06-11,133.12,136.1,131.88,131.0658,21173500
2023-06-18,136.0,139.47,135.82,133.1776,24222400
2023-06-25,136.36,137.23,129.18,125.3795,27110100
2023-07-02,129.39,135.03,129.31,129.6224,18695500
2023-07-09,133.42,134.35,131.55,127.9466,10922300
2023-07-16,131.76,135.33,131.7,129.2253,15108700
2023-07-23,133.26,140.32,133.1,134.5919,29294400
2023-07-30,139.35,143.95,138.78,138.9608,24310400
2023-08-06,143.81,146.09,142.17,139.726,24068200
2023-08-13,145.0,146.5,142.21,140.2365,19428000
2023-08-20,143.05,143.37,139.76,138.561,18825100
2023-08-27,141.42,145.47,141.11,142.4216,15614700
2023-09-03,145.41,148.1,145.21,144.9594,15198000
2023-09-10,147.91,149.0,147.12,144.7047,13719200
2023-09-17,148.57,148.78,145.53,143.0487,19313600
2023-09-24,145.77,151.93,144.66,143.9502,23592500
2023-10-01,146.57,147.43,139.61,137.4734,23445500
2023-10-08,140.04,142.94,139.86,139.1685,15932300
2023-10-15,142.3,143.42,138.27,135.6704,16385600
2023-10-22,139.28,140.62,136.31,134.3966,21043800
2023-10-29,136.63,144.7,135.87,139.6486,30227400
2023-11-05,143.19,148.45,142.58,144.9202,22958800
2023-11-12,147.89,149.68,145.28,147.6737,18357400
2023-11-19,148.46,153.5,147.35,151.5087,19547300
2023-11-26,152.51,155.71,152.35,153.778,11361900
2023-12-03,154.99,160.59,154.75,159.0995,21899800
2023-12-10,160.29,162.79,159.97,160.4968,22117500
2023-12-17,162.68,166.34,160.15,160.7643,33504000
2023-12-24,162.23,163.33,159.53,160.6751,17732400
2023-12-31,162.23,164.18,162.05,162.0724,9603900
2024-01-07,162.83,163.29,158.67,157.7221,15322500
2024-01-14,158.69,165.98,157.89,164.3021,17641300
2024-01-21,165.8,171.58,165.04,169.9308,19860900
2024-01-28,172.82,196.9,172.4,185.7268,57499400
2024-02-04,187.46,189.46,182.71,184.1115,28282700
2024-02-11,185.51,187.18,181.49,186.34,22784812
2024-02-18,185.9,188.95,182.26,187.64,21745006
2024-02-25,187.64,188.77,178.75,185.72,17487852
2024-03-03,185.6,186.125,184.06,184.13,4620815
